sentuk,-4
menginjak,-3
bersilih,-3
meresahkan,-4
gelatak,-4
instansi,-3
kerik,-3
sempit,-4
jolak,-3
bersikukuh,-4
bersokom,-4
menghinggapi,-3
ogah-ogahan,-4
drama,-4
kenes,-3
tepu,-3
usang,-5
terpaku,-3
tarak,-3
menggigis,-4
selerang,-5
berat tulang,-4
tumor,-4
kemurkaan,-5
memusuhi,-5
jilatan,-3
bersangkal,-5
ikut-ikutan,-3
penjuru,-3
gedor,-4
waham,-3
bertelinga lembut,-3
merayah,-5
denai,-4
farak,-3
salah tingkah,-4
garu,-4
langsai,-3
mengganas,-4
menanggang,-5
kurang adat,-5
bruto,-3
celuk,-3
menyurihkan percakapan,-5
merincis,-4
berapit,-4
tatak,-4
menelaah,-5
liang,-3
condong,-5
kotoran,-5
luang,-3
mairat,-5
apit,-3
bertimbang,-3
sarit,-4
tak bernyawa,-5
kotor,-5
menggeret,-3
menyenggau,-4
menyenggak,-5
kacip,-3
seksualitas,-5
sarik,-3
membayar,-3
tersia-sia,-3
mengobarkan,-4
cena,-3
pendusta,-4
terberak,-5
ketahuan,-5
mencuca,-5
antap,-5
menikam,-4
embek,-3
rongga,-3
landasan (pesawat udara),-4
tutur,-4
berlarat-larat,-4
bidai,-4
konkurensi,-4
delegasi,-4
pantas,-5
mengisbatkan,-3
tinja,-5
lawan,-4
pengar,-4
ikan kena tuba,-4
ceriwis,-4
kutut,-3
genjang,-4
filo,-3
pergesekan,-4
berbabil,-4
menghapus,-4
pemupusan,-3
jajal,-4
abolisi,-3
compes,-4
kelipar,-4
jerepet,-3
menghunjam,-4
peletan,-3
aparatus,-3
gembel,-5
menyungguhkan,-3
menagih,-3
kacangan,-4
lengah,-4
berjauh hati,-3
conteng,-3
tertumbuk akal,-5
lengas,-4
terlepas,-5
gurauan,-4
kharab,-5
keputusasaan,-5
palat,-5
validitas,-3
penyinaran,-3
menyabak,-5
feses,-5
gebok,-3
teles,-4
palolo,-4
liang jimak,-4
tertutup,-5
menyetor,-3
bunduk,-3
kebodohan,-3
potel,-5
bendu,-4
bermukim,-4
banat,-4
usrek,-5
mengejikan,-3
serindai,-5
memfatwakan,-3
lafal,-4
terlangkaui,-5
gembrot,-3
petanda,-3
sistematik,-3
cekluk,-4
tensi,-4
suni,-4
modal,-3
sama sekali,-3
sistematis,-3
larut,-5
berlepasan,-3
takaran,-5
osteoporosis,-5
ajang,-3
geret,-3
hakam,-3
terjengkang,-5
kerising,-4
penurunan,-5
kalang-kabut,-4
urita,-3
pelerai,-3
geletik,-3
congek,-3
ketus,-4
solek,-4
senyur,-4
berdakwa,-4
tersirep,-3
menusuk-nusuk,-4
memekik,-3
tumpasan,-5
susur tangan,-3
safinah,-3
robek,-3
mustaka,-3
menunggu,-3
cekatan,-3
ketul,-3
tercantol,-3
menginsinuasi,-4
menerima kenyataan,-4
korupsi,-4
menongkrong,-4
mengolet,-3
jengkel,-4
menggelup,-4
resah,-5
terlalah,-5
belati,-4
lahang,-3
laur,-4
caplak,-4
bertelanjang,-3
ocehan,-4
angguran,-4
puputan,-3
kiamat,-3
menyanggah,-4
menendang,-5
menginterupsi,-5
merunjang,-3
berserakan,-5
jerat semata,-3
eklektis,-3
pengantara,-3
menerpa,-3
mencura,-5
bersila,-4
menyerahkan jiwa raga,-4
menganeksasi,-5
waras,-3
mempertimbangkan,-3
naik darah,-4
sember,-4
percabangan,-4
menambak,-5
pencemaran,-4
jeput,-3
mengedrop,-4
mangut,-4
sorangan,-3
dangkal,-4
kesomplok,-4
mencengkelong,-5
pengang,-3
prosais,-3
gebung,-5
tercemas,-3
gabal,-5
menyayat hati,-4
menyela,-5
belu-belai,-4
membohongi,-3
kembung,-3
kehuru-haraan,-4
keliru,-5
serabutan,-5
batuk kecil,-4
gerepes,-4
tersayat,-5
samar,-5
ingsut,-3
siklon,-4
menentang,-5
rancap,-4
diskrepansi,-3
rancau,-3
berpusu,-3
gencat,-5
bertonggakkan,-4
puyan,-4
berkerumun,-4
terlalaikan,-3
enas,-5
memuakkan,-5
lincah,-3
rancak,-4
telantar,-4
mati pucuk,-5
congkak,-3
apkir,-4
berapat-rapat,-3
cakus,-4
menggasak,-5
morfin,-3
bongkong,-3
bersabung nyawa,-3
aco-acoan,-5
pencolek api,-4
menyikat,-5
timbangan,-5
bergajul,-5
erangan,-3
slebor,-5
bertebaran,-5
birah,-3
caci,-5
keluhan,-3
memuluskan,-5
tuah,-3
demek,-4
mencekik,-4
lihai,-4
bersempena,-3
menggunung,-3
berakar,-3
taut,-4
raguk,-3
tuas,-3
mala,-5
keder,-4
petugas,-3
mencamuk,-4
pusung,-3
kincit,-5
cemeh,-4
kafilah,-4
berhati walang,-3
terpisah,-5
menceret,-5
inaugurasi,-3
menjeburkan,-5
rompong,-3
tingau,-4
tahi,-5
menghina(kan) melanyak,-5
bertapa,-3
menyadau,-3
menyemangati,-4
permai,-4
cerita burung,-5
kelusuh-kelasah,-5
menuba,-5
tertunda,-3
mengonslah,-5
bengkok,-4
besar perut,-3
mengetes,-3
menimbang-nimbang,-3
marah,-5
buang air kecil,-3
sumbing,-4
seranah,-3
seman,-5
sigap,-3
wangsit,-3
mencungkil,-4
menguar,-3
membentak,-5
asumsi,-3
cupul,-5
berlompatan,-5
arbitrer,-5
kurang pikiran,-3
kerosek,-3
jobak,-3
serenging,-5
bertumbuk,-4
ranai,-4
hakiki,-4
geladir,-5
sangsi,-5
embat,-4
kesusahan,-5
garang,-5
bangkang,-4
lintar,-3
dangkap,-3
kejar,-3
menyerampang,-5
menganjurkan,-3
bekicot,-4
bangle,-4
usikan,-5
patuk,-5
daya upaya,-4
patut,-5
bertautan,-4
menyungkit,-4
lata,-5
bengkerap,-4
senat,-3
luntur,-3
kedut,-4
toboh,-4
tercerai,-3
senteng,-5
simpatik,-4
timbul,-3
timbun,-3
tercekluk,-3
kunarpa,-4
pialang,-3
penubuhan,-3
terudak,-3
berat ekor,-4
kasep,-4
keremus,-4
gagap,-5
mematut-matut,-3
cakap angin,-4
cercah,-5
menguburkan,-3
gembil,-4
hilang semangat,-4
mereken,-3
membakar,-4
menengahi,-5
sambit,-5
belingsat,-4
lembaga,-3
seluk-beluk,-4
menyita,-5
oyong,-4
membukukan,-5
menyebelah,-3
menancap,-4
bebat,-3
menyusup,-3
pendek akal,-3
kelengangan,-4
menyembilu,-4
mumi,-4
cempala mulut,-5
beralaskan,-4
tetesan darah,-3
bulsak,-4
pembabil,-4
kurang ajar,-5
angkup,-3
geregetan,-4
tinju,-5
mengisruhkan,-4
inferior,-4
titik berat,-3
bertengkar,-5
terdampar,-5
cempelung,-5
penata,-3
pun,-3
gempuran,-3
resesi,-5
bongkar-bangkir,-5
reca,-3
roh jahat,-4
pub,-4
berat otak,-4
bertarak,-3
mengias,-4
kemuraman,-5
penutur bahasa,-3
basi,-5
menyingsing,-3
penindasan,-4
sayu rayu,-3
tangisan,-5
ampel,-3
mengharukan,-4
tahu,-4
amtenar,-3
ketuat,-4
mengarik,-3
dongkel,-3
riuk,-3
wejang,-3
rompyok,-5
banyak cincong,-4
terbangai,-3
kuno,-5
ketumbukan,-4
ke belakang,-5
kesengsaraan,-5
sampai,-4
tekek,-3
mengeremus,-4
pumpun,-3
berlawanan,-4
sivilisasi,-3
batuk lelah,-4
laluan,-4
membeda-bedakan,-3
emper,-3
terdesak,-4
tumpul otak,-3
tertegak,-4
kebentok,-4
tersuruk,-5
bertalun-talun,-3
stori,-5
bongak,-5
bertokok,-3
renyem,-3
ruyup,-5
embus,-3
memperhitungkan,-3
jamin,-5
cumbuan,-3
gempita,-5
penarah,-3
berpada-pada,-3
tertuju,-3
menumpas,-5
akar,-3
berkilah,-4
gebang,-4
menonjolkan,-3
menggoyahkan menggerakkan,-4
menggema,-4
berkeras-kerasan,-4
memantai,-4
berkarat,-4
memantak,-4
gara-gara,-5
perbaraan,-4
legalisasi,-3
gurau,-4
ginding,-4
pukul,-4
tunggul,-3
menunjukkan,-3
karu,-5
kilang,-3
tosan aji,-4
mulut gapil,-4
agen,-3
menekankan,-3
balik adab,-5
menyelinap,-5
ketimpangan,-4
parlente,-4
sontak,-4
gendut,-3
gelis,-3
bersisalak,-4
melantak,-4
bertian,-3
pasal,-4
simak,-5
azimat,-4
menjalari,-3
kompleksitas,-4
mengerkau,-4
garit,-3
selubung,-5
jembalang,-4
tersirah,-5
beragam,-3
silang selisih,-4
kebangkitan,-5
amah,-5
ceracau,-4
cegak,-4
ceracam,-4
mengorek,-4
watu,-3
indolen,-4
goyah,-4
muflis,-4
kabin,-3
pekir,-4
penyelidikan,-5
semaput,-4
kempa,-3
serangan,-3
pukulan,-3
membobol,-5
kegaduhan,-3
cengung,-3
hamik,-3
kambuh,-4
tukar,-3
tukas,-5
bahlul,-5
merunyamkan,-3
menyodorkan,-3
beringsut,-3
sangit,-5
belendung,-3
malu mata,-4
bersiteguh,-4
peragaan,-3
bertemperasan,-3
meranggah,-3
reput,-3
kebirahan,-3
mengayunkan,-3
bertudung lingkup,-5
nyenyak,-4
sumpek,-4
berguam,-4
kada,-3
langkap,-3
menyalakan,-4
inai,-4
menggarangkan,-4
giang,-3
rayah,-5
menghabisi,-4
bersangkut,-4
langkan,-3
urun,-4
mencemat,-5
nyenyat,-4
bergolak,-5
berzina,-4
pencahayaan,-3
ternoda,-5
talun,-3
bedel,-4
kasip,-5
sila,-4
sapit,-3
terpa,-4
berselisih,-5
kerai,-4
oposisi,-3
hardik,-5
sifer,-3
menyakatkan,-4
meranyah,-5
penghambat,-5
gerombong,-4
merambak,-3
cadang,-5
gela,-3
penongkat senduk,-3
berserah,-4
lelembut,-4
menembis,-5
murus,-5
bertukar akal,-4
kemunduran,-5
rengeh,-3
angit,-5
tajak,-3
porak-poranda,-5
terjungkal,-5
reba,-5
meladeni,-5
retak,-4
karena,-3
belulang,-3
jembel,-5
biksah,-5
mayit,-4
tersampuk,-4
inga,-4
afiliasi,-4
mengendur,-3
menggelogok,-3
menghancurkan,-4
tercengung,-3
berpangku tangan,-4
meredik,-5
bangkai,-4
defisit,-3
getaran,-3
kelangkan,-3
tapa-tapa,-3
semenggah,-5
terkejar,-5
baktau,-5
uyuh,-3
pilu,-5
cendala,-5
mengempis,-3
memanggang,-4
bambung,-3
teperlus,-4
bandit,-5
omongan,-4
celaan,-5
berpalit-palit,-4
gaung,-3
semburan,-4
menyabung,-3
lecap,-4
dapra,-3
membocorkan,-4
tersara bara,-5
bergamit,-3
bersempuras,-3
mengonyok,-3
serakan,-3
maherat,-4
onak,-4
kecabuhan,-3
merapunkan,-4
bergosok,-3
dum,-3
satire,-3
getap,-4
terjerumus,-4
jeraus,-3
melulu,-3
khabis,-3
penyadur,-3
pangkal kerongkongan,-5
awut,-4
kronis,-5
parokial,-3
cotok,-3
antun,-3
kuyu,-5
memerli,-5
beranang,-3
nanar,-4
nakal,-5
mendungas,-3
senyap,-4
tertindas,-5
grip,-4
berburuk,-4
huda,-3
kayangan,-5
alai-belai,-3
domba,-3
menyiksa,-5
sumpah serapah,-5
kekotoran,-5
rim,-3
cerup,-3
jotos,-5
ragam,-4
menggoyangkan,-4
geladah,-3
lingsir,-5
obsolet,-5
bengis,-5
ongkang-ongkang,-4
anggai,-3
gemeletek,-4
memaki,-5
gering,-5
memaku,-3
berpadu,-3
menelanjangi,-4
pusing keling,-5
nyanyang,-5
dekil,-5
cahari,-3
seluk beluk,-4
gemblung,-3
kenyih,-4
bergaduh,-5
bentrok,-5
seko,-3
gabuk,-4
berseloroh,-4
keletah,-3
merencah,-4
mendongkolkan,-5
sampuk,-3
langis,-5
cempera,-5
malapetaka,-5
peluru,-3
lacur,-5
mendiskreditkan,-4
kendatipun,-3
berkolusi,-5
garib,-4
mendebarkan,-4
berengsaan,-4
guyon,-4
butek,-3
menyamakan,-3
meremang,-3
kolaps,-5
bengap,-3
menyabot,-3
menekan,-3
bertentangan,-4
bergaung,-3
keaiban,-5
meruak,-4
menampik,-4
ke-tidakjelasan,-5
berganggang,-3
menggunting,-3
pretel,-4
intimidasi,-5
penghukuman arestasi,-3
mendidis,-4
mendidih,-3
membabat,-4
bukat,-4
sunam,-3
pengotoran,-4
mengejutkan,-3
tertubruk,-4
sambaran,-3
begana-begini,-4
hantam kromo,-4
babil,-4
berpuaka,-3
mengazabkan,-3
melaknat,-5
berpura-pura,-4
meloya,-4
mengedut,-5
cobaan,-5
hengkang,-4
leler,-4
menindas,-5
dompleng,-3
dahiat,-5
menyemak,-5
menggeligis,-4
minimal,-3
menggarit,-3
haru biru,-5
cempung,-4
memadatkan,-3
tanggungan,-3
budek,-3
barbar,-5
sobek,-3
berperang hati,-4
tidak,-5
kebingungan,-3
munding,-3
letup,-3
letus,-4
modar,-5
berduyun-duyun,-3
menengking,-5
singkat akal,-3
menyalak,-3
hasad,-5
penyanggah,-4
menggilas,-4
mengudak,-4
alahan,-3
kekerasan,-4
kelamin,-3
mengoyok,-4
kelengar,-4
lopak-lapik,-4
setimpal,-5
mariyuana,-3
terjerohok,-4
ringkik,-3
caba,-4
mengembus,-4
kobaran,-3
menggelingsir,-3
leduk,-4
serengit,-4
sentilan,-5
menggelinyau,-3
menggondol,-5
aksa,-4
berdengus,-3
memikat,-4
serik,-3
otak ayam,-5
mengenyam,-3
membegal,-5
pengingkaran,-3
meruntun,-5
hinaan cacian,-5
benah hati,-3
luncas,-3
pengecoh,-4
syak,-3
bergumam,-3
bimbang,-5
mengorup,-5
cura,-3
berkerubung,-4
beradu mulut,-4
boleh juga,-3
bergerombol,-4
invalid,-5
bercempera,-5
menggagalkan,-3
argumen,-4
terkuak,-5
beramuk,-4
membeslah,-4
beol,-5
caruk,-4
mencengkam,-4
berbanding,-3
carut,-5
sipongang,-3
membajak,-5
awur,-4
aiku,-5
berkhianat,-5
bergoyah,-4
menuntut,-3
timpuk,-5
balik gagang,-5
berlipat ganda,-3
berkeping-keping,-5
mengagak-agak,-3
bentak,-5
bentan,-4
kematian,-5
miskin,-5
kesuraman,-5
pekuk,-3
praduga,-3
mengambang,-5
kepenatan,-4
kekecewaan,-3
caci maki,-5
menangkal,-4
membandingkan,-3
fatal,-5
celih,-4
manasuka,-4
perang mulut,-5
peradam,-5
goyang,-4
menyayung,-4
sabil,-4
terpuruk,-4
bahaya,-5
berbohong,-4
menaklukkan,-4
mengoleng,-3
beloon,-3
terkam,-4
horor,-5
lutu,-4
bantar,-4
akut,-5
terguncang,-3
usak,-3
serampangan,-5
kikis,-5
comblang,-5
jalang,-4
menghasut,-4
polusi,-4
sumarah,-4
seleder,-5
buncah,-5
korup,-5
kabil,-4
puaka,-4
kecaman,-5
berbisa,-5
purbasangka,-3
menampakkan diri,-3
kecapan,-4
jarum,-4
awut-awutan,-5
terjepit,-4
kicik,-3
gelopak,-4
mendapati,-4
kekhawatiran,-4
peretel,-4
ngotot,-4
karangan,-4
pertentangan,-5
tumbang vertikal,-3
tersusul,-3
berperai-perai,-5
meleja,-5
mencebur,-5
burai,-5
kecantol,-3
bala bencana,-5
menceng,-4
berceloteh,-4
sesat pusat,-4
menipu,-3
aksioma,-3
mencerkau,-4
terempas,-5
belas,-3
tua bangka,-3
walau,-3
jelas,-3
daki,-4
bulan-bulanan,-4
menyesalkan,-5
menghancurluluhkan,-4
jiplak,-3
dedemit,-4
janggal,-4
bertingkuh,-4
menaruh syak,-3
kepincangan,-4
sudi,-3
berdesakan,-3
penghalang,-5
penis,-5
urgen,-4
memidana,-3
badai,-4
seringing,-4
merisak,-4
redang,-4
ancai,-5
menyawar,-5
terambau,-5
berhujah,-4
amat sangat,-3
menukik,-4
mempertaruhkan,-3
menggadaikan,-3
jeran,-3
memegat,-3
menegangkan,-4
slip,-5
menjerit,-3
terpojok,-4
silu,-5
pentung-pentungan,-4
deraan,-5
menggebos,-5
berdusta,-4
cuai,-4
berpencaran,-3
menjelek-jelekkan,-4
tedak,-4
pales,-4
mendesak,-4
menggempur,-4
brengsek,-5
menggaduhkan,-4
membatasi,-3
ranyah,-5
menjunam,-4
merandu,-4
gulana,-4
belaian,-3
menggigih,-4
batal,-5
gegetun,-4
melepek,-4
pegal hati,-4
butut,-5
rendah,-5
memerusa,-4
ciuman,-3
plongah-plongoh,-3
wawa,-3
beradu lidah,-3
memorakporandakan,-3
murka,-4
dungu,-5
terlulur,-3
kelati,-3
raba,-3
buhuk,-4
semprotan,-5
bergosokan,-3
lindap,-3
harap-harap,-5
geretan,-4
ingar,-5
labuda,-3
nihil,-4
kelesuan,-5
suram,-5
menghukumkan,-3
amburadul,-5
ceceran,-3
mencoret,-3
buang air,-5
pemerasan,-4
mencekuh,-3
mengentak,-3
keributan,-5
terhambat,-4
menodai,-5
cerai-berai,-5
randek,-3
banal,-3
bogem,-5
kritik,-5
penyekutuan (Allah),-5
menerjunkan,-5
kehampaan,-3
menggelisahi,-4
ladah,-5
terlanggar,-4
bertumbangan,-3
mengeruh,-3
residivis,-5
kritis,-5
bersekutu,-5
terperuk,-4
lajat,-5
berlinang,-3
celonok,-3
membuncahkan,-4
kewalahan,-3
kernyih,-4
melankoli,-5
hardikan,-5
meragu,-4
mencirit,-5
lungse,-4
orang halus,-4
bufer,-3
buas,-5
sajen,-4
liplap,-3
cacian,-5
zat pemabuk,-3
gamak,-4
retas,-3
gamam,-4
terlewat,-3
capak,-4
kufur,-5
capai,-5
bercak,-5
menyelak,-4
gulung tikar,-5
cabik,-3
kelatahan,-5
memberhentikan,-5
mengekol,-3
gohong,-3
mengubur,-3
amandel,-5
kepetangan,-3
kelompang,-3
udi,-5
tilas,-3
sakit-sakitan,-4
asal-asalan,-5
hampa,-5
melenyapkan,-5
timburu,-5
idap,-5
perban,-3
boksen,-5
menyabung (nyawa),-3
pampat,-5
defekasi,-5
lalat hijau,-5
membawat,-5
mengirap,-3
mengirat,-5
menolok,-3
perlina,-3
terban,-4
membongkar,-4
hitam,-4
blobor,-3
merampus,-5
menghembalang,-3
mencekak,-4
cemburu,-5
tumpul,-3
guruh,-3
gurub,-5
batuk-batuk,-4
tumpur,-5
putau,-3
ifrit,-4
lengkur,-3
menyelentik,-4
embal,-4
melahap,-5
jangkit,-5
bencana,-5
berparak,-4
tunasusila,-5
ampas,-3
meminta (kpd Tuhan),-3
meralip,-5
kepalan,-5
menggalakkan,-4
tangkapan,-3
menghardik,-5
menundukkan,-4
memvonis,-3
rompoh,-4
terpancang,-3
menghantui,-4
silap,-4
habis akal,-5
kabar burung,-5
perdebatan,-3
silam,-4
histeris,-4
tegur ajar,-5
lali,-4
kemamang,-4
incang-incut,-4
memikul,-5
ganar,-4
ganas,-5
influensa,-3
durjana,-5
tabrak,-3
menconteng,-3
pelesit,-4
lumut,-3
menyimpang,-4
mencalit,-3
goncang,-3
bergumul,-4
membencanai,-4
gelisah,-5
redam,-5
kenestapaan,-3
sidik midik,-3
stagnasi,-5
lingkup,-5
blaster,-3
merentak,-3
bertubrukan,-4
penuh sesak,-3
sentakan,-5
bergesel,-3
rempak,-4
bergesek,-3
diskredit,-4
kelam,-4
bujukan,-3
mengamput,-3
penyalut,-3
terpukul,-4
teralienasi,-3
bertitikan,-3
berlengkesa,-3
durkarsa,-5
sesat,-4
pusang,-5
sempelah,-4
menurunkan,-5
romong,-4
morat-marit,-3
gebu,-3
murca,-4
lisut,-4
distingsi,-4
kekecohan,-5
menjeramah,-4
menjiplak,-3
garwa ampil,-5
sara,-3
penganggur,-4
menggerenyam,-3
epigon,-3
merayau,-4
merentang-rentang,-5
merayap,-3
berbantah,-5
aparat,-3
menyaman,-4
krisis,-4
pengap,-4
keras kepala,-4
lawas,-4
minim,-3
menyingkapkan,-4
terserak,-3
menggarong,-5
kuwur,-4
cerita rekaan,-4
tercengang-cengang,-3
bosman,-4
kebisuan,-4
domot,-5
sirna,-5
suka mengganggu,-4
memenggal lidah,-5
ekofraksia,-5
penelik,-3
kelebihan,-3
menggeramus,-4
sayu rawan,-3
menyepuk,-5
berkupak,-3
cemoohan,-4
menggila,-4
beleter,-4
menjahatkan,-4
anom,-4
begal,-5
rawak,-5
kasemat,-3
rawan,-5
abnormalitas,-4
cemuas,-4
dam,-3
menyinggang,-4
penarung,-4
merasi,-3
ludes,-5
pedas,-4
pedar,-4
waswas,-3
menonjok,-3
aju,-3
buang hajat,-5
membosankan,-3
bala,-5
ketaksaan,-5
rombengan,-4
memarap,-3
larat,-3
pelor,-3
gastroenterologi,-5
membentur,-3
karang,-3
ongok,-3
tersaku,-3
menagak,-5
safih,-4
tulang punggung,-3
mengganas bercabul,-4
jaras,-5
rengsa,-5
menyerang,-3
membeset,-4
cuca,-3
bebel,-5
konveks,-3
histeria,-5
menahan,-5
menguyuh,-3
silang sengketa,-4
berbenturan,-4
korek api,-4
lambat-lambat,-4
adu,-3
pemantik api,-4
besot,-3
resultan,-3
mengerubuti,-4
resurjensi,-5
merenungi,-3
melalap,-4
muring,-5
kepercayaan,-3
geletar,-4
bertengkaran,-4
iringan,-4
menyeka,-4
menyelekehi,-3
cincong,-5
penghilangan,-3
melalah,-4
melalak,-3
bingit,-5
ronggang,-3
tunggakan,-4
rumbing,-4
lenyap daratan,-4
jenazah,-4
candal,-5
canda,-3
gempil,-4
membeber,-4
kritikan,-5
baret,-3
mencekam,-4
kelelahan,-3
sadur,-3
bertempiar,-3
silap mata,-5
bantai,-5
serutu,-3
empos,-3
gempur,-4
mampu,-4
bedeng,-3
berguncang,-5
menyilam,-3
belam,-3
usah,-5
belai,-4
cegat,-3
merajalela,-4
lancut,-4
tertabrak,-4
tampik,-4
penipu,-4
mengganjarkan,-3
tikai,-4
iris,-4
bisul,-4
kejorokan,-5
gundah,-5
bangkrut,-5
berusuh,-5
terbang pikiran,-4
kera,-3
cengkedi,-4
menyanggupi,-5
cocor,-3
menyolidkan,-3
kampungan,-5
ayal,-3
bersuka-suka,-3
teriris,-5
berjejal-jejal,-3
jejap,-4
belang,-5
teragung,-4
alat negara,-3
banci,-5
mengingsar,-3
bertikai,-5
hancai,-5
menggemuruh,-4
menuguri,-3
ilat,-5
sempuras,-3
menyelar,-4
menyadran,-4
mencium tanah,-5
mangkir,-3
berantakan,-5
bacar mulut,-4
menguit,-4
kemesuman,-5
gamblang,-5
berkemam,-3
berkemal,-4
berkeluarga,-4
bersalahan,-4
mambang,-4
pengetam,-3
mengecewakan,-3
lalai,-4
ragu-ragu,-3
gaib,-5
gilas,-4
ajuk,-5
sesalan,-5
menerjang,-3
mengempang,-5
mengencang,-3
kenistaan,-5
mengazab,-3
beloh,-5
belot,-5
mengguncangkan,-4
meronta,-3
melenceng,-3
kecut,-4
jeblok,-5
mengerinyau,-3
gertak,-5
berkurap,-4
buari,-4
mendekap,-3
duri,-4
mendakwa,-4
berperang mulut,-3
dura,-3
alku,-5
menyampuk,-3
lelap,-5
terselubung,-5
meleset,-3
tercelampak,-5
menghinggut,-3
gegar,-3
melelapkan,-3
jalan setapak,-4
jalan tikus,-4
tangis,-5
kejangkitan,-4
menyunggit,-4
bondong,-4
gerenyot,-4
menghitamkan,-4
berlebih,-3
derum,-4
memberangsangkan,-4
mencoreng,-4
musnah,-5
memijak,-3
keseleo,-3
grecok,-4
menyorong,-3
kecerobohan,-5
genah,-5
mengemu,-3
terselip,-3
fakta,-3
rembas,-5
rampak,-5
tengkingan,-5
terpencil,-5
kepinding,-5
kekeliruan,-5
leyu,-4
sebanding,-3
gebos,-3
pilak,-5
cacing keremi,-4
nyenyeh,-4
kantong kering,-4
senewen,-4
jebol,-3
mahal,-5
lambat,-4
salah,-4
gangguan,-3
malu,-3
berhenti,-2
penuh,-5
siksa,-5
lama,-4
kurang baik,-4
korban,-4
bodoh,-4
manja,-2
tunggu,-3
aus,-5
mumet,-4
celaka,-4
alay,-5
ampas,-5
buta,-5
keparat,-5
anjing,-5
anjir,-5
babi,-5
bacot,-5
bajingan,-5
banci,-5
bandot,-5
buaya,-5
bangkai,-5
bangsat,-5
bego,-5
bejat,-5
bencong,-5
berak,-5
bisu,-5
celeng,-5
jancuk,-5
bodoh,-5
berengsek,-5
budek,-5
burik,-5
jamban,-5
cocot,-5
congor,-5
culun,-5
cupu,-5
dongok,-5
dungu,-5
edan,-5
tai,-5
ngewe,-5
geblek,-5
gembel,-5
gila,-5
goblok,-5
iblis,-5
idiot,-5
jablay,-5
jembud,-5
jembut,-5
jijik,-5
kacrut,-5
kafir,-5
modar,-5
kampang,-5
kampret,-5
kampungan,-5
kimak,-5
kontol,-5
kunti,-5
tuyul,-5
kunyuk,-5
mampus,-5
memek,-5
monyet,-5
najis,-5
nete,-5
ngentot,-5
noob,-5
pecun,-5
perek,-5
sampah,-5
sarap,-5
setan,-5
silit,-5
bokong,-5
sinting,-5
sompret,-5
sontoloyo,-5
terkutuk,-5
titit,-5
pantat,-5
tolol,-5
udik,-5
antek,-5
asing,-5
ateis,-5
sitip,-5
autis,-5
picek,-5
ayam kampus,-5
bani kotak,-5
bispak,-5
bisyar,-5
bokep,-5
bong,-5
cacat,-5
cct,-5
cebong,-5
taplak,-5
cungkring,-5
gay,-5
gembrot,-5
gendut,-5
hina,-5
homo,-5
komunis,-5
koreng,-5
krempeng,-5
lengser,-5
lesbi,-5
lgbt,-5
lonte,-5
mucikari,-5
munafik,-5
ngaceng,-5
nista,-5
kejam,-5
onta,-5
panastak,-5
panasbung,-5
bani,-5
pasukan nasi,-5
porno,-5
seks,-5
rejim,-5
rezim,-5
sange,-5
serbet,-5
sipit,-5
transgender,-5
korupsi,-5
tikus,-5
maling,-5
malinx,-5
ngentod,-5
kontol,-5
jembod,-5
jembot,-5
pukki,-5
kimak,-5
kampang,-5
keparat,-5
bajingan,-5
tolol,-5
gay,-5
gatel,-5
tempik,-5
ngewe,-5
bangsad,-5
badboy,-5
memek,-5
haram,-5
ass,-5
asshole,-5
kuntul,-5
gapleki,-5
gaplek,-5
cuk,-5
coeg,-5
cok,-5
jancok,-5
elek,-4
larang,-3
tumbal,-3
tunda ,-2
gangguan ,-3
mogok,-3
gangu,-2
telat,-3
molor,-3
sempit,-3
padat,-2
buluk ,-5
salah,-5
sasaran,-5
tidak,-5
tepat,-5
korup,-5
koruptor,-5
makan ,-5
hak,-5
miskin,-5
himpit,-5
boros,-5
flexing,-5
hidup,-5
mewah,-5
serakah,-5
problem ,-5
konser,-5
junkir,-5
coffeshop,-5
caffe,-5
tipu,-5
