kolom1,kolom2,kolom3,kolom4,kolom5,kolom6,kolom7,kolom8,kolom9,kolom10,kolom11,kolom12,kolom13,kolom14,kolom15,kolom16,kolom17,kolom18,kolom19,kolom20,kolom21,kolom22,kolom23,kolom24,kolom25,kolom26,kolom27,kolom28,kolom29,kolom30,kolom31,kolom32,kolom33,kolom34,kolom35,kolom36,kolom37,kolom38,kolom39,kolom40,kolom41,kolom42,kolom43,kolom44,kolom45,kolom46,kolom47,kolom48,kolom49,kolom50,kolom51,kolom52,kolom53,kolom54,kolom55,kolom56,kolom57,kolom58,kolom59,kolom60,kolom61,kolom62,kolom63,kolom64,kolom65,kolom66,kolom67,kolom68,kolom69,kolom70,kolom71,kolom72,kolom73,kolom74,kolom75,kolom76,kolom77,kolom78,kolom79,kolom80,kolom81,kolom82,kolom83,kolom84,kolom85,kolom86,kolom87,kolom88,kolom89,kolom90,kolom91,kolom92,kolom93,kolom94,kolom95,kolom96,kolom97,kolom98,kolom99,kolom100,kolom101,kolom102,kolom103,kolom104,kolom105,kolom106,kolom107,kolom108,kolom109,kolom110,kolom111,kolom112,kolom113,kolom114,kolom115,kolom116,kolom117,kolom118,kolom119,kolom120,kolom121,kolom122,kolom123,kolom124,kolom125,kolom126,kolom127,kolom128,kolom129,kolom130,kolom131,kolom132,kolom133,kolom134,kolom135,kolom136,kolom137,kolom138,kolom139,kolom140,kolom141,kolom142,kolom143,kolom144,kolom145,kolom146,kolom147,kolom148,kolom149,kolom150,kolom151,kolom152,kolom153,kolom154,kolom155,kolom156,kolom157,kolom158,kolom159,kolom160,kolom161,kolom162,kolom163,kolom164,kolom165,kolom166,kolom167,kolom168,kolom169,kolom170,kolom171,kolom172,kolom173,kolom174,kolom175,kolom176,kolom177,kolom178,kolom179,kolom180,kolom181,kolom182,kolom183,kolom184,kolom185,kolom186,kolom187,kolom188,kolom189,kolom190,kolom191,kolom192,kolom193,kolom194,kolom195,kolom196,kolom197,kolom198,kolom199,kolom200,kolom201,kolom202,kolom203,kolom204,kolom205,kolom206,kolom207,kolom208,kolom209,kolom210,kolom211,kolom212,kolom213,kolom214,kolom215,kolom216,kolom217,kolom218,kolom219,kolom220,kolom221,kolom222,kolom223,kolom224,kolom225,kolom226,kolom227,kolom228,kolom229,kolom230,kolom231,kolom232,kolom233,kolom234,kolom235,kolom236,kolom237,kolom238,kolom239,kolom240,kolom241,kolom242,kolom243,kolom244,kolom245,kolom246,kolom247,kolom248,kolom249,kolom250,kolom251,kolom252,kolom253,kolom254,kolom255,kolom256,kolom257,kolom258,kolom259,kolom260,kolom261,kolom262,kolom263,kolom264,kolom265,kolom266,kolom267,kolom268,kolom269,kolom270,kolom271,kolom272,kolom273,kolom274,kolom275,kolom276,kolom277,kolom278,kolom279,kolom280,kolom281,kolom282,kolom283,kolom284,kolom285,kolom286,kolom287,kolom288,kolom289,kolom290,kolom291,kolom292,kolom293,kolom294,kolom295,kolom296,kolom297,kolom298,kolom299,kolom300,kolom301,kolom302,kolom303,kolom304,kolom305,kolom306,kolom307,kolom308,kolom309,kolom310,kolom311,kolom312,kolom313,kolom314,kolom315,kolom316,kolom317,kolom318,kolom319,kolom320,kolom321,kolom322,kolom323,kolom324,kolom325,kolom326,kolom327,kolom328,kolom329,kolom330,kolom331,kolom332,kolom333,kolom334,kolom335,kolom336,kolom337,kolom338,kolom339,kolom340,kolom341,kolom342,kolom343,kolom344,kolom345,kolom346,kolom347,kolom348,kolom349,kolom350,kolom351,kolom352,kolom353,kolom354,kolom355,kolom356,kolom357,kolom358,kolom359,kolom360,kolom361,kolom362,kolom363,kolom364,kolom365,kolom366,kolom367,kolom368,kolom369,kolom370,kolom371,kolom372,kolom373,kolom374,kolom375,kolom376,kolom377,kolom378,kolom379,kolom380,kolom381,kolom382,kolom383,kolom384,kolom385,kolom386,kolom387,kolom388,kolom389,kolom390,kolom391,kolom392,kolom393,kolom394,kolom395,kolom396,kolom397,kolom398,kolom399,kolom400,kolom401,kolom402,kolom403,kolom404,kolom405,kolom406,kolom407,kolom408,kolom409,kolom410,kolom411,kolom412,kolom413,kolom414,kolom415,kolom416,kolom417,kolom418,kolom419,kolom420,kolom421,kolom422,kolom423,kolom424,kolom425,kolom426,kolom427,kolom428,kolom429,kolom430,kolom431,kolom432,kolom433,kolom434,kolom435,kolom436,kolom437,kolom438,kolom439,kolom440,kolom441,kolom442,kolom443,kolom444,kolom445,kolom446,kolom447,kolom448,kolom449,kolom450,kolom451,kolom452,kolom453,kolom454,kolom455,kolom456,kolom457,kolom458,kolom459,kolom460,kolom461,kolom462,kolom463,kolom464,kolom465,kolom466,kolom467,kolom468,kolom469,kolom470,kolom471,kolom472,kolom473,kolom474,kolom475,kolom476,kolom477,kolom478,kolom479,kolom480,kolom481,kolom482,kolom483,kolom484,kolom485,kolom486,kolom487,kolom488,kolom489,kolom490,kolom491,kolom492,kolom493,kolom494,kolom495,kolom496,kolom497,kolom498,kolom499,kolom500,kolom501,kolom502,kolom503,kolom504,kolom505,kolom506,kolom507,kolom508,kolom509,kolom510,kolom511,kolom512,indeks
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7618207843137256,0.6314639215686275,0.6314639215686275,0.6314639215686275,0.611558431372549,0.611558431372549,0.6112756862745098,0.6112756862745098,0.6112756862745098,0.6112756862745098,0.6112756862745098,0.611558431372549,0.611558431372549,0.611558431372549,0.611558431372549,0.611558431372549,0.6143639215686274,0.6143639215686274,0.6143639215686274,0.6143639215686274,0.6143639215686274,0.6174521568627451,0.6174521568627451,0.6202576470588236,0.6205403921568627,0.6205403921568627,0.6205403921568627,0.6205403921568627,0.6233458823529412,0.6236286274509805,0.6264341176470589,0.6264341176470589,0.6264341176470589,0.6264341176470589,0.6267168627450981,0.6267168627450981,0.6267168627450981,0.6267168627450981,0.6267168627450981,0.6295223529411764,0.6295223529411764,0.6295223529411764,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6298050980392157,0.6269996078431374,0.6269996078431374,0.6269996078431374,0.6269996078431374,0.6269996078431374,0.6269996078431374,0.6269996078431374,0.6269996078431374,0.6267168627450981,0.6267168627450981,0.6267168627450981,0.6239113725490196,0.6239113725490196,0.6239113725490196,0.6211058823529412,0.620823137254902,0.620823137254902,0.620823137254902,0.620823137254902,0.620823137254902,0.620823137254902,0.620823137254902,0.6177349019607843,0.6177349019607843,0.6149294117647058,0.6149294117647058,0.6149294117647058,0.6146466666666667,0.6146466666666667,0.6146466666666667,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.611558431372549,0.611558431372549,0.611558431372549,0.611558431372549,0.611558431372549,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6118411764705882,0.6121239215686274,0.6149294117647058,0.6149294117647058,0.6149294117647058,0.6149294117647058,0.6149294117647058,0.6154949019607843,0.6152121568627451,0.6152121568627451,0.6152121568627451,0.6180176470588236,0.6180176470588236,0.6183003921568627,0.6183003921568627,0.6211058823529412,0.6211058823529412,0.6211058823529412,0.6213886274509804,0.6213886274509804,0.6216713725490196,0.6216713725490196,0.6216713725490196,0.6244768627450981,0.6244768627450981,0.6272823529411765,0.6272823529411765,0.6272823529411765,0.6303705882352941,0.6303705882352941,0.6342921568627451,0.6345749019607844,0.6368298039215686,0.6368298039215686,0.6396352941176471,0.6399180392156864,0.6402007843137255,0.643006274509804,0.6458117647058824,0.6460945098039216,0.6489,0.6489,0.6489,0.6491827450980393,0.6519882352941176,0.6519882352941176,0.6522709803921569,0.6522709803921569,0.6550764705882354,0.6550764705882354,0.6553592156862745,0.658164705882353,0.658164705882353,0.6584474509803921,0.6612529411764705,0.6612529411764705,0.6612529411764705,0.6609701960784313,0.6609701960784313,0.6609701960784313,0.7010576470588235,0.6646780392156864,0.9778921568627452,0.984313725490196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8890835294117646,0.7010576470588235,0.7010576470588235,0.7010576470588235,0.6977243137254903,0.7033352941176472,0.7061407843137255,0.7117517647058824,0.7145572549019608,0.7201682352941177,0.7257792156862746,0.7257792156862746,0.7313901960784313,0.7341956862745098,0.7398066666666667,0.7398066666666667,0.7426121568627451,0.7426121568627451,0.7454176470588236,0.748223137254902,0.7510286274509803,0.7510286274509803,0.7566396078431372,0.7566396078431372,0.7594450980392158,0.7594450980392158,0.7594450980392158,0.7594450980392158,0.7650560784313727,0.7650560784313727,0.7650560784313727,0.767861568627451,0.7706670588235294,0.7706670588235294,0.7734725490196079,0.7762780392156863,0.7762780392156863,0.7762780392156863,0.7790835294117648,0.7790835294117648,0.7818890196078432,0.7818890196078432,0.7818890196078432,0.7818890196078432,0.7790835294117648,0.7790835294117648,0.7762780392156863,0.7762780392156863,0.7762780392156863,0.7762780392156863,0.7762780392156863,0.7762780392156863,0.7734725490196079,0.7734725490196079,0.7706670588235294,0.7706670588235294,0.7706670588235294,0.767861568627451,0.767861568627451,0.767861568627451,0.7650560784313727,0.7650560784313727,0.7622505882352941,0.7622505882352941,0.7594450980392158,0.7594450980392158,0.7594450980392158,0.7594450980392158,0.7566396078431372,0.7566396078431372,0.7566396078431372,0.7538341176470589,0.7588796078431373,0.7588796078431373,0.7588796078431373,0.4432074509803921,0.1940949019607843,0.0424439215686274,0.0,0.0,0.1048039215686274,0.1541176470588235,0.1541176470588235,0.1048039215686274,0.0123529411764705,0.0123529411764705,0.0370588235294117,0.0370588235294117,0.0401470588235294,0.0401470588235294,0.0401470588235294,0.0401470588235294,0.0401470588235294,0.0401470588235294,0.0401470588235294,0.0401470588235294,0.0151427450980392,0.0240721568627451,0.039713725490196,0.2221866666666666,0.5432670588235294,0.733056862745098,0.733056862745098,0.7066615686274509,0.7005298039215686,0.7005298039215686,0.6977243137254903,0.6977243137254903,0.6921133333333334,0.6921133333333334,0.6921133333333334,0.6921133333333334,0.689307843137255,0.689307843137255,0.689307843137255,0.6865023529411765,0.6865023529411765,0.6865023529411765,0.6865023529411765,0.6865023529411765,0.6836968627450981,0.6836968627450981,0.6836968627450981,0.6808913725490195,0.6808913725490195,0.6808913725490195,0.6808913725490195,0.6808913725490195,0.6780858823529412,0.6780858823529412,0.6752803921568629,0.6752803921568629,0.6724749019607843,0.6724749019607843,0.6724749019607843,0.6724749019607843,0.6724749019607843,0.6724749019607843,0.669669411764706,0.669669411764706,0.669669411764706,0.669669411764706,0.6668639215686274,0.664058431372549,0.664058431372549,0.664058431372549,0.664058431372549,0.664058431372549,0.664058431372549,0.664058431372549,0.6634929411764706,0.6724749019607843,0.6500309803921569,0.8397749019607843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984313725490196,0.984313725490196,0.984313725490196,0.9141439215686276,0.7043541176470588,0.7235015686274511,0.7235015686274511,0.7235015686274511,0.7033352941176472,0.7033352941176472,0.7033352941176472,0.7033352941176472,0.7061407843137255,0.7061407843137255,0.7061407843137255,0.7061407843137255,0.7033352941176472,0.7061407843137255,0.7061407843137255,0.7061407843137255,0.7061407843137255,0.7061407843137255,0.7089462745098039,0.7089462745098039,0.7089462745098039,0.7117517647058824,0.7117517647058824,0.7117517647058824,0.7145572549019608,0.7145572549019608,0.7145572549019608,0.7145572549019608,0.7145572549019608,0.7145572549019608,0.7173627450980393,0.7173627450980393,0.7201682352941177,0.7201682352941177,0.7201682352941177,0.7201682352941177,0.7201682352941177,0.7201682352941177,0.7201682352941177,0.722973725490196,0.7257792156862746,0.7257792156862746,0.7257792156862746,0.7257792156862746,0.7257792156862746,0.7257792156862746,0.7257792156862746,0.7285847058823529,0.7285847058823529,0.7285847058823529,0.7285847058823529,0.7341956862745098,0.7313901960784313,0.7313901960784313,0.7341956862745098,0.7341956862745098,0.7370011764705884,0.7370011764705884,0.7370011764705884,0.7370011764705884,0.7370011764705884,0.7370011764705884,0.7398066666666667,0.7398066666666667,0.7683894117647059,0.7683894117647059,0.7683894117647059,0.9373529411764704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8
