indeks,kolom1,kolom2,kolom3,kolom4,kolom5,kolom6,kolom7,kolom8,kolom9,kolom10,kolom11,kolom12,kolom13,kolom14,kolom15,kolom16,kolom17,kolom18,kolom19,kolom20,kolom21,kolom22,kolom23,kolom24,kolom25,kolom26,kolom27,kolom28,kolom29,kolom30,kolom31,kolom32,kolom33,kolom34,kolom35,kolom36,kolom37,kolom38,kolom39,kolom40,kolom41,kolom42,kolom43,kolom44,kolom45,kolom46,kolom47,kolom48,kolom49,kolom50,kolom51,kolom52,kolom53,kolom54,kolom55,kolom56,kolom57,kolom58,kolom59,kolom60,kolom61,kolom62,kolom63,kolom64,kolom65,kolom66,kolom67,kolom68,kolom69,kolom70,kolom71,kolom72,kolom73,kolom74,kolom75,kolom76,kolom77,kolom78,kolom79,kolom80,kolom81,kolom82,kolom83,kolom84,kolom85,kolom86,kolom87,kolom88,kolom89,kolom90,kolom91,kolom92,kolom93,kolom94,kolom95,kolom96,kolom97,kolom98,kolom99,kolom100,kolom101,kolom102,kolom103,kolom104,kolom105,kolom106,kolom107,kolom108,kolom109,kolom110,kolom111,kolom112,kolom113,kolom114,kolom115,kolom116,kolom117,kolom118,kolom119,kolom120,kolom121,kolom122,kolom123,kolom124,kolom125,kolom126,kolom127,kolom128,kolom129,kolom130,kolom131,kolom132,kolom133,kolom134,kolom135,kolom136,kolom137,kolom138,kolom139,kolom140,kolom141,kolom142,kolom143,kolom144,kolom145,kolom146,kolom147,kolom148,kolom149,kolom150,kolom151,kolom152,kolom153,kolom154,kolom155,kolom156,kolom157,kolom158,kolom159,kolom160,kolom161,kolom162,kolom163,kolom164,kolom165,kolom166,kolom167,kolom168,kolom169,kolom170,kolom171,kolom172,kolom173,kolom174,kolom175,kolom176,kolom177,kolom178,kolom179,kolom180,kolom181,kolom182,kolom183,kolom184,kolom185,kolom186,kolom187,kolom188,kolom189,kolom190,kolom191,kolom192,kolom193,kolom194,kolom195,kolom196,kolom197,kolom198,kolom199,kolom200,kolom201,kolom202,kolom203,kolom204,kolom205,kolom206,kolom207,kolom208,kolom209,kolom210,kolom211,kolom212,kolom213,kolom214,kolom215,kolom216,kolom217,kolom218,kolom219,kolom220,kolom221,kolom222,kolom223,kolom224,kolom225,kolom226,kolom227,kolom228,kolom229,kolom230,kolom231,kolom232,kolom233,kolom234,kolom235,kolom236,kolom237,kolom238,kolom239,kolom240,kolom241,kolom242,kolom243,kolom244,kolom245,kolom246,kolom247,kolom248,kolom249,kolom250,kolom251,kolom252,kolom253,kolom254,kolom255,kolom256,kolom257,kolom258,kolom259,kolom260,kolom261,kolom262,kolom263,kolom264,kolom265,kolom266,kolom267,kolom268,kolom269,kolom270,kolom271,kolom272,kolom273,kolom274,kolom275,kolom276,kolom277,kolom278,kolom279,kolom280,kolom281,kolom282,kolom283,kolom284,kolom285,kolom286,kolom287,kolom288,kolom289,kolom290,kolom291,kolom292,kolom293,kolom294,kolom295,kolom296,kolom297,kolom298,kolom299,kolom300,kolom301,kolom302,kolom303,kolom304,kolom305,kolom306,kolom307,kolom308,kolom309,kolom310,kolom311,kolom312,kolom313,kolom314,kolom315,kolom316,kolom317,kolom318,kolom319,kolom320,kolom321,kolom322,kolom323,kolom324,kolom325,kolom326,kolom327,kolom328,kolom329,kolom330,kolom331,kolom332,kolom333,kolom334,kolom335,kolom336,kolom337,kolom338,kolom339,kolom340,kolom341,kolom342,kolom343,kolom344,kolom345,kolom346,kolom347,kolom348,kolom349,kolom350,kolom351,kolom352,kolom353,kolom354,kolom355,kolom356,kolom357,kolom358,kolom359,kolom360,kolom361,kolom362,kolom363,kolom364,kolom365,kolom366,kolom367,kolom368,kolom369,kolom370,kolom371,kolom372,kolom373,kolom374,kolom375,kolom376,kolom377,kolom378,kolom379,kolom380,kolom381,kolom382,kolom383,kolom384,kolom385,kolom386,kolom387,kolom388,kolom389,kolom390,kolom391,kolom392,kolom393,kolom394,kolom395,kolom396,kolom397,kolom398,kolom399,kolom400,kolom401,kolom402,kolom403,kolom404,kolom405,kolom406,kolom407,kolom408,kolom409,kolom410,kolom411,kolom412,kolom413,kolom414,kolom415,kolom416,kolom417,kolom418,kolom419,kolom420,kolom421,kolom422,kolom423,kolom424,kolom425,kolom426,kolom427,kolom428,kolom429,kolom430,kolom431,kolom432,kolom433,kolom434,kolom435,kolom436,kolom437,kolom438,kolom439,kolom440,kolom441,kolom442,kolom443,kolom444,kolom445,kolom446,kolom447,kolom448,kolom449,kolom450,kolom451,kolom452,kolom453,kolom454,kolom455,kolom456,kolom457,kolom458,kolom459,kolom460,kolom461,kolom462,kolom463,kolom464,kolom465,kolom466,kolom467,kolom468,kolom469,kolom470,kolom471,kolom472,kolom473,kolom474,kolom475,kolom476,kolom477,kolom478,kolom479,kolom480,kolom481,kolom482,kolom483,kolom484,kolom485,kolom486,kolom487,kolom488,kolom489,kolom490,kolom491,kolom492,kolom493,kolom494,kolom495,kolom496,kolom497,kolom498,kolom499,kolom500,kolom501,kolom502,kolom503,kolom504,kolom505,kolom506,kolom507,kolom508,kolom509,kolom510,kolom511,kolom512
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9764705882352942,0.4274509803921568,0.0196078431372549,0.0352941176470588,0.0862745098039215,0.0823529411764705,0.0745098039215686,0.0784313725490196,0.0745098039215686,0.0784313725490196,0.0823529411764705,0.0745098039215686,0.0705882352941176,0.0745098039215686,0.0705882352941176,0.0627450980392156,0.0666666666666666,0.0588235294117647,0.0627450980392156,0.0549019607843137,0.0509803921568627,0.0470588235294117,0.0431372549019607,0.0431372549019607,0.0352941176470588,0.0352941176470588,0.0313725490196078,0.0274509803921568,0.0235294117647058,0.0196078431372549,0.0156862745098039,0.0156862745098039,0.0078431372549019,0.0117647058823529,0.0117647058823529,0.0,0.0078431372549019,0.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,0.0039215686274509,0.0039215686274509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313725490196078,0.7803921568627451,0.9921568627450982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.996078431372549,0.9921568627450982,0.996078431372549,0.9921568627450982,0.9882352941176472,0.9921568627450982,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.9882352941176472,0.996078431372549,0.996078431372549,0.996078431372549,0.9921568627450982,0.9921568627450982,0.996078431372549,0.996078431372549,0.984313725490196,0.9921568627450982,0.984313725490196,0.984313725490196,0.9882352941176472,0.9882352941176472,0.984313725490196,0.9882352941176472,0.9882352941176472,0.9803921568627452,0.9882352941176472,0.9882352941176472,0.9803921568627452,0.9803921568627452,0.984313725490196,0.984313725490196,0.9764705882352942,0.9725490196078432,0.9764705882352942,0.9764705882352942,0.9686274509803924,0.9803921568627452,0.9686274509803924,0.3879901960784313,0.4041850980392157,0.7612211764705883,0.7976392156862746,0.7715564705882354,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7743619607843137,0.7687509803921568,0.7743619607843137,0.7659454901960785,0.7715564705882354,0.7715564705882354,0.7715564705882354,0.7687509803921568,0.765112156862745,0.7614733333333332,0.765112156862745,0.765112156862745,0.7566956862745098,0.7623066666666667,0.7550290196078433,0.7578345098039216,0.750556862745098,0.7469180392156862,0.7449458823529411,0.738501568627451,0.7396403921568628,0.7413070588235293,0.7303905882352941,0.7340294117647059,0.7267517647058823,0.7231129411764705,0.713863137254902,0.7102243137254902,0.7057521568627452,0.6984745098039216,0.7012800000000001,0.691196862745098,0.6892247058823529,0.6895301960784315,0.6811137254901962,0.676641568627451,0.6730027450980391,0.666558431372549,0.6657250980392158,0.6833913725490195,0.7554788235294119,0.0718627450980392,0.6824886274509804,0.814106274509804,0.7930839215686276,0.778223137254902,0.7818619607843138,0.7818619607843138,0.7801952941176471,0.7810286274509803,0.7801952941176471,0.7793619607843136,0.7785286274509804,0.7776952941176469,0.7768619607843137,0.7768619607843137,0.7760286274509804,0.7743619607843137,0.772695294117647,0.772695294117647,0.7673898039215687,0.7617788235294118,0.7629176470588235,0.7648898039215688,0.7632231372549021,0.7595843137254903,0.7595843137254903,0.7615564705882354,0.7590564705882354,0.7542788235294118,0.7545843137254902,0.7545843137254902,0.7501121568627451,0.7529176470588235,0.7520843137254902,0.7448066666666666,0.7476121568627452,0.7403345098039216,0.741167843137255,0.7459454901960785,0.7386678431372551,0.7395011764705883,0.7423066666666667,0.7414733333333334,0.7378345098039216,0.74064,0.7442788235294118,0.7370011764705884,0.74064,0.7378345098039216,0.74064,0.7398066666666667,0.7398066666666667,0.7398066666666667,0.7398066666666667,0.7426121568627451,0.7370011764705884,0.7426121568627451,0.7426121568627451,0.7426121568627451,0.7398066666666667,0.7398066666666667,0.7426121568627451,0.7426121568627451,0.7426121568627451,0.7426121568627451,0.7370011764705884,0.7426121568627451,0.7370011764705884,0.7426121568627451,0.7434454901960785,0.7434454901960785,0.7434454901960785,0.7434454901960785,0.7426121568627451,0.7434454901960785,0.7386678431372551,0.7370011764705884,0.7442788235294118,0.7414733333333334,0.7423066666666667,0.7423066666666667,0.7423066666666667,0.7439733333333334,0.7403345098039216,0.7420011764705883,0.7476121568627452,0.7529176470588235,0.7537509803921569,0.7537509803921569,0.7554176470588236,0.7542788235294118,0.755112156862745,0.7587509803921568,0.7604176470588235,0.7604176470588235,0.7573066666666666,0.7645843137254902,0.768223137254902,0.7698898039215687,0.7707231372549019,0.7715564705882354,0.7760286274509804,0.7768619607843137,0.773750980392157,0.7785286274509804,0.7810286274509803,0.7810286274509803,0.7835286274509803,0.7807231372549019,0.7815564705882354,0.7868619607843137,0.7905007843137255,0.7913341176470587,0.7921674509803922,0.7930007843137254,0.7921674509803922,0.7930007843137254,0.7946674509803922,0.7946674509803922,0.7946674509803922,0.7946674509803922,0.7955007843137254,0.7955007843137254,0.7946674509803922,0.7963341176470589,0.7955007843137254,0.7946674509803922,0.7938341176470589,0.7946674509803922,0.7946674509803922,0.7938341176470589,0.7946674509803922,0.7901952941176471,0.8235556862745099,0.7562474509803921,0.2508745098039215,0.486078431372549,0.7861196078431373,0.7763341176470588,0.7707231372549019,0.7735286274509803,0.7735286274509803,0.7735286274509803,0.7735286274509803,0.7707231372549019,0.7707231372549019,0.7707231372549019,0.7679176470588236,0.7679176470588236,0.765112156862745,0.7707231372549019,0.7707231372549019,0.7707231372549019,0.7662509803921569,0.7634454901960785,0.7642788235294118,0.7642788235294118,0.7614733333333332,0.7578345098039216,0.7589733333333333,0.7578345098039216,0.7497235294117646,0.7541956862745098,0.7497235294117646,0.7497235294117646,0.7488901960784313,0.7452513725490197,0.7432792156862744,0.7424458823529412,0.736001568627451,0.7363070588235294,0.7323627450980392,0.7363070588235294,0.7335015686274511,0.7326682352941176,0.7298627450980393,0.7262239215686275,0.7253905882352942,0.7189462745098039,0.7144741176470588,0.720918431372549,0.7116686274509805,0.7473066666666666,0.7049345098039217,0.3441921568627451,0.3377337254901961,0.7538043137254903,0.7302513725490196,0.7142745098039216,0.7117368627450981,0.7142745098039216,0.709496862745098,0.709496862745098,0.709496862745098,0.7066913725490196,0.7038858823529413,0.7058580392156862,0.7002470588235294,0.6909823529411765,0.6971588235294118,0.6887423529411766,0.6859368627450981,0.6887423529411766,0.6853713725490196,0.6825658823529411,0.6856541176470589,0.6828486274509804,0.6738666666666667,0.6769549019607842,0.6741494117647059,0.6710611764705883,0.6620792156862745,0.6620792156862745,0.6617964705882353,0.6587082352941176,0.6559027450980393,0.6589909803921569,0.6477690196078433,0.6502917647058823,0.6500090196078432,0.6407443137254902,0.6623619607843138,0.6935050980392157,0.4332231372549019,0.0659682352941176,0.1574749019607843,0.1397866666666667,0.1380901960784314,0.1380901960784314,0.1330447058823529,0.1327619607843137,0.1296737254901961,0.1254694117647058,0.1271588235294117,0.1251866666666666,0.1209674509803921,0.1069627450980392,0.1075211764705882,0.1063823529411764,0.0968349019607843,0.0892745098039215,0.0889917647058823,0.0990898039215686,0.0819670588235294,0.0252635294117647,0.1221133333333333,0.1437231372549019,0.1240627450980392,0.1243454901960784,0.1209745098039215,0.1181690196078431,0.1150807843137255,0.1117098039215686,0.1147980392156862,0.1142325490196078,0.114515294117647,0.1142325490196078,0.1103258823529411,0.1254913725490196,0.0712658823529411,0.4781486274509804,0.9448152941176472,0.9921568627450982,0.9764705882352942,0.9882352941176472,0.9803921568627452,0.9882352941176472,0.9803921568627452,0.984313725490196,0.9921568627450982,0.9921568627450982,0.9882352941176472,0.9882352941176472,0.9921568627450982,0.9921568627450982,0.9882352941176472,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.9882352941176472,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.9921568627450982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.9882352941176472,0.996078431372549,0.9921568627450982,0.9921568627450982,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.9882352941176472,0.984313725490196,0.9882352941176472,0.9882352941176472,0.984313725490196,0.984313725490196,0.9803921568627452,0.9882352941176472,0.9803921568627452,0.984313725490196,0.9803921568627452,0.9803921568627452,0.9803921568627452,0.9764705882352942,0.9725490196078432,0.9725490196078432,0.9647058823529412,0.9686274509803924,0.9607843137254904,0.9647058823529412,0.9607843137254904,0.9607843137254904,0.9568627450980391,0.9490196078431372,0.9490196078431372,0.9411764705882352,0.9450980392156864,0.9333333333333332,0.9372549019607844,0.9333333333333332,0.9294117647058824,0.9215686274509804,0.9137254901960784,0.9137254901960784,0.9058823529411766,0.9058823529411766,0.9019607843137256,0.8862745098039215,0.8901960784313726,0.8823529411764707,0.8784313725490196,0.8745098039215686,0.8666666666666668,0.8588235294117648,0.8588235294117648,0.8509803921568627,0.8352941176470589,0.8352941176470589,0.8313725490196078,0.8274509803921568,0.8156862745098039,0.807843137254902,0.807843137254902,0.8,0.8,0.792156862745098,0.7803921568627451,0.7803921568627451,0.7686274509803921,0.7686274509803921,0.7686274509803921,0.76078431372549,0.7529411764705882,0.7450980392156864,0.7450980392156864,0.7411764705882353,0.7294117647058824,0.7215686274509805,0.7254901960784313,0.7176470588235294,0.7137254901960784,0.7137254901960784,0.7098039215686275,0.6980392156862746,0.6941176470588235,0.6980392156862746,0.6941176470588235,0.6823529411764706,0.6823529411764706,0.6784313725490196,0.6705882352941176,0.6745098039215687,0.6745098039215687,0.6627450980392157,0.6666666666666666,0.6588235294117647,0.6588235294117647,0.6549019607843137,0.6509803921568628,0.6509803921568628,0.6509803921568628,0.6431372549019607,0.6392156862745098,0.6431372549019607,0.6352941176470588,0.6392156862745098,0.6352941176470588,0.6352941176470588,0.6313725490196078,0.6274509803921569,0.6313725490196078,0.6235294117647059,0.6274509803921569,0.619607843137255,0.6235294117647059,0.615686274509804,0.615686274509804,0.615686274509804,0.615686274509804,0.6117647058823531,0.6078431372549019,0.6117647058823531,0.6235294117647059,0.6274509803921569,0.6509803921568628,0.6431372549019607,0.601949411764706,0.5285407843137255,0.3864933333333333,0.1998870588235294,0.0726925490196078,0.0571192156862745,0.0261047058823529,0.0233141176470588,0.1463,0.3010164705882353,0.4391607843137254,0.5304160784313725,0.5784360784313726,0.6343070588235294,0.689307843137255,0.7033352941176472,0.6836968627450981,0.6724749019607843,0.664058431372549,0.6584474509803921,0.6528364705882352,0.6472254901960786,0.6472254901960786,0.64442,0.6388090196078431,0.6388090196078431,0.64442,0.6388090196078431,0.6388090196078431,0.6388090196078431,0.6360035294117647,0.6388090196078431,0.6388090196078431,0.6388090196078431,0.6360035294117647,0.6416145098039217,0.6416145098039217,0.6416145098039217,0.6388090196078431,0.6416145098039217,0.64442,0.64442,0.6388090196078431,0.64442,0.6388090196078431,0.6388090196078431,0.6416145098039217,0.64442,0.64442,0.64442,0.64442,0.6416145098039217,0.6472254901960786,0.64442,0.6500309803921569,0.6500309803921569,0.6500309803921569,0.6472254901960786,0.64442,0.6472254901960786,0.6500309803921569,0.6500309803921569,0.6472254901960786,0.6528364705882352,0.6500309803921569,0.6528364705882352,0.6584474509803921,0.6612529411764705,0.664058431372549,0.664058431372549,0.6668639215686274,0.669669411764706,0.669669411764706,0.669669411764706,0.6668639215686274,0.669669411764706,0.669669411764706,0.669669411764706,0.6724749019607843,0.6752803921568629,0.669669411764706,0.669669411764706,0.6752803921568629,0.6752803921568629,0.6752803921568629,0.6724749019607843,0.6752803921568629,0.6780858823529412,0.6780858823529412,0.6808913725490195,0.6836968627450981,0.6836968627450981,0.6836968627450981,0.6775203921568628,0.6803258823529412,0.6831313725490197,0.6856541176470589,0.6859368627450981,0.6890250980392157,0.6918305882352942,0.6918305882352942,0.6862196078431373,0.6890250980392157,0.697441568627451,0.6971588235294118,0.697441568627451,0.7226909803921568,0.655836862745098,0.2628047058823529,0.0376243137254901,0.6465329411764706,0.778129411764706,0.7433623529411766,0.7172796078431372,0.710835294117647,0.7128074509803921,0.7136407843137254,0.710835294117647,0.7164462745098039,0.7119741176470589,0.7212239215686276,0.7324458823529412,0.7745282352941176,0.7481478431372549,0.4562019607843137,0.1134235294117647,0.1311196078431372,0.523064705882353,0.7754298039215686,0.7022043137254902,0.6988333333333334,0.6957450980392157,0.6988333333333334,0.6957450980392157,0.6926568627450981,0.6895686274509805,0.6926568627450981,0.6920913725490196,0.6926568627450981,0.6836749019607844,0.6839576470588236,0.686763137254902,0.6864803921568629,0.6805866666666667,0.6744101960784313,0.6769329411764706,0.6772156862745098,0.6772156862745098,0.667950980392157,0.6657109803921569,0.6685164705882354,0.6651454901960785,0.6592517647058823,0.6592517647058823,0.66234,0.6654282352941177,0.6777811764705882,0.686763137254902,0.6968760784313726,0.711186274509804,0.6429623529411765,0.5531207843137255,0.4099309803921568,0.1942980392156862,0.0095474509803921,0.0142647058823529,0.0990047058823529,0.4486878431372548,0.6408823529411765,0.7176470588235294,0.6980392156862746,0.6745098039215687,0.6705882352941176,0.6666666666666666,0.6745098039215687,0.6823529411764706,0.6784313725490196,0.6862745098039216,0.6901960784313725,0.6941176470588235,0.6941176470588235,0.6980392156862746,0.7058823529411765,0.7098039215686275,0.7098039215686275,0.7215686274509805,0.7176470588235294,0.7294117647058824,0.7294117647058824,0.7372549019607844,0.7411764705882353,0.7450980392156864,0.7568627450980392,0.76078431372549,0.7686274509803921,0.7647058823529411,0.7803921568627451,0.788235294117647,0.788235294117647,0.7960784313725491,0.803921568627451,0.807843137254902,0.8117647058823529,0.819607843137255,0.819607843137255,0.8352941176470589,0.8313725490196078,0.8431372549019609,0.8509803921568627,0.8549019607843137,0.8588235294117648,0.8705882352941177,0.8745098039215686,0.8745098039215686,0.8862745098039215,0.8862745098039215,0.8941176470588235,0.9019607843137256,0.9019607843137256,0.9098039215686274,0.9176470588235294,0.9176470588235294,0.9254901960784314,0.9215686274509804,0.9372549019607844,0.9333333333333332,0.9411764705882352,0.9490196078431372,0.9450980392156864,0.9450980392156864,0.9529411764705884,0.9607843137254904,0.9647058823529412,0.9647058823529412,0.9607843137254904,0.9686274509803924,0.9647058823529412,0.9725490196078432,0.9764705882352942,0.9764705882352942,0.9725490196078432,0.9803921568627452,0.984313725490196,0.9764705882352942,0.984313725490196,0.984313725490196,0.9882352941176472,0.9921568627450982,0.9882352941176472,0.9882352941176472,0.9921568627450982,0.984313725490196,0.9921568627450982,0.984313725490196,0.9921568627450982,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.996078431372549,0.9882352941176472,0.996078431372549,0.996078431372549,0.9921568627450982,0.9921568627450982,0.996078431372549,0.996078431372549,0.996078431372549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
